code,open,high,low,close,volume,거래대금,등락률,시가총액,foreign_net,inst_net,date
357550,43800,47350,43500,47300,9704,439961000,7.99,258021500000,60561400.0,-1351600.0,20251103
003100,18170,18240,17710,17750,19878,355256200,-2.26,117150000000,-123000310.0,-9379595.0,20251103
067370,5460,5480,5010,5190,36318,188883230,-4.77,63907350450,22208380.0,46090.0,20251103
217620,0,0,0,3810,0,0,0.0,26803681470,,,20251103
171090,53300,53400,51900,52400,43551,2290152600,1.55,500865609600,147055900.0,-94806550.0,20251103
086710,10430,10500,10010,10020,38367,389624315,-2.53,122276865600,-70953835.0,30710.0,20251103
014620,31500,32450,31000,31700,267524,8563815500,0.63,841868438800,1918163075.0,551825250.0,20251103
037350,4870,4870,4730,4755,68372,326036625,-1.96,73559850000,-41965540.0,-58717820.0,20251103
458650,11830,11960,11630,11710,29453,345009250,-0.43,176184795700,-86610410.0,-1996930.0,20251103
081580,2310,2330,2235,2245,179541,407755995,-3.23,34815781035,-36649010.0,,20251103
045300,3275,3275,3080,3080,29906,94186451,-5.95,31869884200,-6814211.0,30815.0,20251103
015750,6800,6800,6570,6590,628706,4171794990,-2.8,527200000000,42817695.0,241854455.0,20251103
365340,43350,43650,42700,43100,37330,1613468725,0.35,526826471200,-97664275.0,22227800.0,20251103
080470,4255,4355,4095,4145,35494,148050354,-2.59,30258500000,-7405380.0,-9582765.0,20251103
043260,2015,2095,1990,2085,939189,1939238721,3.73,147874085955,36266542.0,,20251103
148150,5720,5830,5670,5700,156853,901298010,-0.35,204404445300,16697805.0,-14490885.0,20251103
188260,2280,2310,2150,2300,31914,72162302,0.88,16625481000,-19023987.0,,20251103
053060,1172,1184,1160,1162,235884,275463564,-0.34,20517920878,25787199.0,,20251103
340440,1417,1417,1364,1380,125587,173915068,-2.61,39162142320,-11145894.0,,20251103
017510,11840,13240,11790,12040,8713617,109764018225,5.06,183561840000,288161540.0,12210.0,20251103
011560,13380,13510,12950,13000,56287,739560350,-2.84,136890000000,-12739680.0,-223628795.0,20251103
396300,3330,3330,3195,3225,681144,2207650592,-2.42,85428637500,652037004.0,15.0,20251103
100700,2390,2395,2320,2330,121501,285174317,-2.51,102054000000,-22664385.0,4108040.0,20251103
024830,10100,10100,9550,9600,23235,225252125,-4.0,80160000000,-71588105.0,,20251103
258830,0,0,0,412,0,0,0.0,22983976612,,,20251103
036630,0,0,0,5490,0,0,0.0,109800000000,,,20251103
039310,1478,1490,1421,1421,44378,65193801,-3.86,25750888807,44205297.0,,20251103
067770,2335,2340,2315,2335,6374,14825915,-0.21,19606044655,-449225.0,,20251103
053450,5530,5600,5500,5500,86016,476828660,-0.54,81360416500,92511750.0,,20251103
222810,0,0,0,5400,0,0,0.0,81712098000,,,20251103
252500,810,817,796,799,174286,139814290,-1.96,33147625610,-25291454.0,,20251103
321370,1335,1346,1291,1306,341552,448043955,-2.32,57573296528,-7236259.0,,20251103
347000,2240,2240,2020,2100,170974,362219732,-1.18,73274373900,-48255742.0,17040000.0,20251103
331920,2870,2920,2835,2860,16141,46132559,-0.35,23349463280,-1006421.0,,20251103
352770,0,0,0,5250,0,0,0.0,13610136750,,,20251103
471820,5030,5120,4910,4930,54424,269894980,-1.99,58002450790,-22421215.0,49698320.0,20251103
049180,689,737,687,700,359269,253109591,1.6,38469944100,17912020.0,-17617.0,20251103
299660,3355,3415,3215,3250,380338,1250605907,-2.99,95884675250,303009365.0,332500.0,20251103
108860,14190,14560,14150,14560,683561,9822806700,5.51,391879342400,2717528880.0,633439305.0,20251103
208370,3440,3590,3440,3570,58493,205099040,3.03,91893813480,8065225.0,66190.0,20251103
318160,10300,10660,9300,9610,205455,2024328140,-6.7,89768941610,-716420610.0,-72499900.0,20251103
308430,16110,16420,15850,16200,228042,3676102350,0.62,207664965000,540010290.0,174139160.0,20251103
068760,64900,65000,60800,64600,181885,11615240950,1.25,2821675803200,-358926950.0,324773150.0,20251103
068940,0,0,0,778,0,0,0.0,35720093048,,,20251103
007720,741,754,724,728,353516,258939731,-1.75,73382727600,-12515232.0,,20251103
290690,4335,4440,4240,4370,860699,3745884028,0.81,213055661720,418222253.0,,20251103
950200,3410,3470,3345,3350,21980,74129870,-1.76,64440777550,-18128640.0,0.0,20251103
032680,254,257,248,251,589635,148065703,-1.18,26503281764,-7440298.0,,20251103
032685,6130,6130,5920,6000,5852,35169740,-2.12,2142852000,0.0,,20251103
258790,1279,1290,1224,1233,173706,215606775,-3.52,30814253172,18634727.0,,20251103
066910,785,800,761,771,603178,468258948,-1.78,51605469444,133288228.0,,20251103
215090,2900,3075,2900,3015,287008,865709543,4.33,69814317915,54534835.0,78905000.0,20251103
035610,3995,3995,3830,3835,62626,243578239,-4.01,104871898495,-49751472.0,-62930855.0,20251103
357780,282000,285000,278000,283000,35995,10157312500,0.0,2201334178000,4380569000.0,-3091149000.0,20251103
036830,43150,43350,41850,42600,73932,3127824425,-0.7,893068785600,943932950.0,-1067175875.0,20251103
304100,33000,34950,32700,33950,1255760,42754038675,6.59,427561377250,1553880425.0,471247625.0,20251103
328380,910,953,910,920,78892,73493581,1.55,31521755760,-2755065.0,,20251103
086980,2535,2555,2425,2425,496122,1222309273,-4.34,151897150000,-36380663.0,3591680.0,20251103
050960,9490,9630,9350,9380,23915,224914500,-1.05,63324380000,51242290.0,3190690.0,20251103
084180,3270,3290,3145,3180,52728,168390202,-2.75,57476219940,-52002975.0,-345090.0,20251103
253840,6580,6840,6540,6770,266930,1784804045,3.04,113351464000,241924320.0,50.0,20251103
298830,5340,5660,5130,5600,2604405,14162438665,7.49,294666741600,579683065.0,1889606120.0,20251103
236200,33200,34150,33100,33700,45543,1541874275,-0.15,244570100100,774708000.0,0.0,20251103
094840,6240,6340,6020,6050,45535,278559885,-3.35,63354632000,-28388625.0,,20251103
192440,22200,23100,22200,22250,12123,272441800,-0.22,138314076750,26871050.0,-200.0,20251103
424960,8350,8780,8310,8360,474551,4050078635,1.09,131062562400,-992532695.0,-8260.0,20251103
099440,4105,4310,4055,4080,4374312,18303812648,-0.61,278433047520,-2064747573.0,-12508975.0,20251103
276040,1591,1591,1533,1533,235933,365625006,-2.36,33159303555,-106450661.0,,20251103
060240,0,0,0,1976,0,0,0.0,11502414560,,,20251103
115570,2665,2740,2660,2715,25204,67926175,1.12,21677939220,1809190.0,117460.0,20251103
330730,4765,4830,4585,4650,98186,458758379,-1.48,84401359500,-44728800.0,14105.0,20251103
352090,3665,3690,3615,3620,49768,181208359,-1.76,97280252760,-35131290.0,7240000.0,20251103
253450,47300,47700,43750,43800,232220,10443172175,-3.84,1316562212400,-2826665125.0,48138975.0,20251103
408900,4070,4130,3950,3980,464326,1864518034,-2.57,130263537360,6901490.0,-168420.0,20251103
204630,0,0,0,4650,0,0,0.0,23668225650,,,20251103
415380,2350,2380,2285,2290,65479,151302993,-2.55,26204412750,2780028.0,,20251103
013810,2625,2625,2560,2560,93374,241388148,-2.48,37518003200,-31565642.0,0.0,20251103
347700,9040,9270,8510,8730,395840,3531836380,5.95,342464097870,-1134254675.0,794863465.0,20251103
049830,9100,9100,8970,8990,694,6245560,-1.21,55127686880,-45120.0,90.0,20251103
020710,3980,4020,3890,3895,195752,766457357,-2.14,78086843150,-291369147.0,-3779230.0,20251103
033170,860,885,820,834,944027,803231147,-3.02,71497418046,176744495.0,0.0,20251103
048870,2430,2455,2400,2425,350274,849270955,-0.41,213659385275,20506670.0,-16975.0,20251103
025320,6560,6660,6480,6500,410529,2695109740,-0.76,570268049000,-463332500.0,134447360.0,20251103
340810,3290,3575,3290,3515,244669,850821124,6.84,45540628230,128476346.0,-774130.0,20251103
269620,0,0,0,889,0,0,0.0,132090012299,,,20251103
056090,970,1054,913,949,3347048,3323279226,-2.27,97992825164,-422584016.0,,20251103
429270,5370,5670,5050,5100,486773,2555331140,-7.27,23756565000,350306030.0,,20251103
418250,0,0,0,6550,0,0,0.0,45439033350,,,20251103
131090,3950,3955,3865,3885,12861,50247160,-1.15,31080000000,-78350.0,6382650.0,20251103
290520,1413,1442,1380,1390,55541,77833282,-2.66,22141813180,3689908.0,0.0,20251103
001000,2135,2135,2050,2100,24349,50648850,0.48,50982834000,11559785.0,,20251103
025870,5510,5560,5420,5440,3993,21975800,-2.16,21760000000,-724660.0,,20251103
215600,2870,2900,2820,2835,898121,2561271872,-1.22,391598085060,-21174773.0,-2084005.0,20251103
065350,55100,59400,54300,58800,292102,16620303650,7.3,1616056142400,2508041150.0,-444249200.0,20251103
416180,43650,44350,41950,44150,140581,6110802050,3.64,399106198700,-1272111275.0,61379700.0,20251103
162300,1859,1872,1820,1823,36242,66984989,-2.62,75602329386,-2153625.0,,20251103
290560,6750,6810,6410,6610,12149,80060595,-2.07,24636276420,-495975.0,,20251103
002800,5220,5270,5100,5130,63194,325716740,-2.29,77824665000,-39744410.0,,20251103
472220,2210,2210,2180,2200,2540,5564490,-0.45,10318000000,-52640.0,-2831560.0,20251103
017000,2590,2590,2495,2550,70288,178106335,0.0,29753468850,-38750735.0,25.0,20251103
012790,5920,5920,5680,5680,132350,761558540,-3.4,68082837200,199722570.0,,20251103
138070,2085,2125,2065,2075,53577,112059685,-1.43,36319148300,-17775770.0,-15.0,20251103
226330,3985,4020,3930,3965,58017,230873755,-0.5,60499853375,48986000.0,55755.0,20251103
452980,2075,2077,2070,2075,58564,121458486,0.0,39227875000,-1326083.0,0.0,20251103
474660,2125,2130,2095,2105,10585,22487390,-1.17,11619600000,310710.0,0.0,20251103
474930,2155,2200,2140,2180,14118,30922510,1.16,7891600000,-124730.0,0.0,20251103
487360,2040,2055,2040,2040,12928,26426930,-0.49,11505600000,30705.0,1921885.0,20251103
487830,2055,2070,2045,2060,5568,11448170,0.0,8961000000,63715.0,-4393850.0,20251103
496070,2010,2010,1998,2000,62084,124239176,-0.5,11240000000,-1913029.0,-61912525.0,20251103
056700,1957,1957,1897,1900,94557,180847298,-2.91,55356672900,-33368979.0,-13160852.0,20251103
187270,3370,3370,3300,3325,68693,227881867,-0.15,33728284625,-22698290.0,3330.0,20251103
243840,5510,5580,5330,5400,540920,2935212240,-1.1,208214469000,-242866400.0,-80662100.0,20251103
257720,46100,46700,44600,45250,669872,30355715350,0.56,2768028837000,-5854284200.0,-995560250.0,20251103
222800,62200,64800,61900,63800,608090,38607930500,1.11,2221529653200,-578720600.0,-200902200.0,20251103
036710,4100,4100,3905,3945,875391,3472993962,-3.78,208405489530,111750248.0,14255020.0,20251103
444530,10200,10790,10120,10230,256876,2673899960,4.18,65378733090,353856170.0,2655000.0,20251103
234030,7550,8860,7500,8270,3483153,29378110635,9.54,195213350000,521979160.0,-88122845.0,20251103
160980,19270,19750,18800,19280,91400,1764484090,0.0,210619405040,162042340.0,3422450.0,20251103
356890,4180,4225,4085,4165,331390,1375630339,-0.36,49787681125,115421212.0,,20251103
217330,2875,2915,2792,2805,72764,205042888,-2.43,64878379335,-11810104.0,-4078471.0,20251103
208640,358,373,349,353,1046642,371570402,-1.4,49151809662,41667507.0,23380886.0,20251103
222420,814,841,805,819,150197,122335562,0.61,37231929189,14872834.0,,20251103
037760,1720,1729,1699,1715,10800,18529020,-0.29,58023459515,-46151.0,,20251103
081180,8590,8590,8340,8370,40276,337931330,-1.3,73869727950,-3049900.0,-10422470.0,20251103
099320,62700,62700,59100,59800,100731,6112367900,-0.83,654886424400,-1848017700.0,-1053215300.0,20251103
049960,11750,11830,11620,11660,15010,175278820,-0.77,109604000000,-32165690.0,-9628460.0,20251103
088280,2160,2160,2095,2095,25470,53729615,-1.18,36257096550,-17934750.0,,20251103
050890,8140,8360,8040,8300,2462781,20215663825,2.98,504279232200,-2158976290.0,264550455.0,20251103
394800,9400,10370,9300,10080,2823096,28327452575,9.45,319753113120,4397826290.0,-289705910.0,20251103
177900,6760,6800,6620,6620,106118,710515165,-2.07,63451376000,-51031250.0,,20251103
475400,32700,36200,32400,35050,2311786,79779942200,10.92,409552730700,1872000600.0,700871075.0,20251103
109670,6340,6420,6160,6160,31114,195006270,-2.84,35953468320,-5362310.0,,20251103
066790,0,0,0,1493,0,0,0.0,97271994227,,,20251103
222080,7730,7730,7500,7610,394375,2991481825,0.53,588799694790,124330685.0,8994300.0,20251103
352480,38100,39450,37100,37400,44596,1692607000,-0.53,509758297400,68458025.0,118198200.0,20251103
264660,16300,17450,16010,17140,917439,15535414515,7.66,166620888080,1043354730.0,51336720.0,20251103
352700,2230,2240,2175,2180,53864,118260415,-1.8,57283639820,-6516345.0,-10461580.0,20251103
458870,79300,81500,76800,80900,150645,12052637050,1.13,1024669692000,-2320566950.0,1257205650.0,20251103
297090,6750,7120,6730,7050,231041,1610834790,5.22,192253500000,205425575.0,53524890.0,20251103
900120,633,644,620,620,304246,190717518,-2.52,18635826080,62663.0,,20251103
359090,915,924,898,902,249863,226916941,-3.11,51838586734,-2528036.0,,20251103
115530,355,355,323,338,1152943,387737649,-4.79,22971494000,57450634.0,,20251103
115480,594,597,573,573,115292,66863346,-3.54,34737871734,312371.0,,20251103
376290,2920,2955,2880,2895,12416,36017874,-1.53,51118462500,-140405.0,-345780.0,20251103
189330,5040,5680,4960,5140,1911053,10300220135,9.01,48224939760,-535214655.0,-648968820.0,20251103
096530,25400,25700,25150,25200,120878,3054671400,-0.4,1316095048800,139042800.0,178008850.0,20251103
101240,4300,4345,4220,4220,39764,169565240,-2.31,45835065800,-5178670.0,4367141.0,20251103
060590,5100,5130,4925,4945,165544,824163337,-3.98,119575143900,-49361440.0,4588.0,20251103
260930,5010,5020,4790,4830,211896,1030559027,-3.98,93419884530,89423963.0,13745.0,20251103
413630,4130,4695,4045,4240,10244552,45545383077,4.43,154491294240,487303587.0,-4925505.0,20251103
013990,4510,4595,4475,4515,258394,1167795282,-0.99,148487225040,250684322.0,,20251103
123860,17640,17800,17340,17340,33996,593925410,-1.7,210220016100,-3743880.0,22892080.0,20251103
025980,7610,7690,7300,7360,1973808,14701523750,-4.54,696988584960,1357217840.0,-229929930.0,20251103
125210,6720,6850,6520,6650,255719,1683109730,-1.04,109703653500,17744365.0,-398564605.0,20251103
357580,7910,8190,7780,7880,52573,416703410,1.03,88904382160,2631680.0,18339040.0,20251103
052710,10550,11020,10200,10950,138969,1505017920,3.79,160035443550,-323134720.0,24252310.0,20251103
074430,911,923,881,897,308656,275777460,-2.29,78780679068,4689447.0,,20251103
092040,3075,3115,3010,3020,303515,924136354,-0.66,167513979100,86168573.0,12215.0,20251103
083930,15680,16130,15600,15780,80011,1269593745,0.7,231606989220,148673080.0,32923305.0,20251103
149950,9230,9400,9080,9330,22451,207800670,1.86,127519668990,11606450.0,-5443610.0,20251103
036010,8290,8470,8150,8300,100169,831793905,0.24,110331352200,159658890.0,-12593220.0,20251103
050860,1887,1887,1867,1869,46127,86389218,-1.11,42052500000,-23454838.0,2967.0,20251103
136410,10430,10500,10180,10390,37221,383833900,0.0,114488511340,-57878300.0,50.0,20251103
246720,8300,8300,8030,8140,40377,328079130,-1.81,121407286000,25091770.0,,20251103
450950,15020,15700,14810,15530,244459,3740968195,3.6,582485138760,709166610.0,413104530.0,20251103
067390,540,541,520,523,1100059,580672654,-2.24,210851413817,22313877.0,,20251103
159010,4045,4120,4020,4090,39556,160600781,1.11,54539082510,-614284.0,15857425.0,20251103
127710,939,946,935,935,60461,56671840,-0.11,32635316670,,,20251103
154030,2060,2060,1966,1996,107747,216736237,-3.11,24075486532,-118910390.0,,20251103
227610,747,757,730,744,108541,80292353,-0.4,26873497248,15983709.0,,20251103
331740,14020,14490,13240,13360,278027,3835714485,-3.54,128706218640,-132238965.0,3192720.0,20251103
143160,17960,17960,17410,17600,18696,329666350,-2.06,188608464000,-93290090.0,-33943850.0,20251103
054800,11280,11280,10800,10900,10174,111617760,-2.68,112790540400,-4761360.0,-1830980.0,20251103
332370,5000,5000,4760,4780,20973,101821100,-4.4,63448410280,-11273250.0,-19508795.0,20251103
066430,1288,1555,1278,1316,2329086,3269520243,2.81,51525974416,-130639857.0,,20251103
339950,1875,1875,1847,1859,79789,148280502,-0.8,83555831645,-60344240.0,,20251103
469750,1375,1486,1319,1437,1923707,2732287981,9.78,49513963197,56368346.0,-127796.0,20251103
460470,3230,3230,3035,3120,144206,449603346,-3.41,47102234400,126158807.0,40640.0,20251103
099190,17180,17300,16530,16700,233531,3909471750,-3.47,460701664200,-1589276560.0,-1433325.0,20251103
461300,17900,17900,17490,17520,28694,504877550,-0.9,232016186160,3974730.0,-89289880.0,20251103
289010,1934,1954,1857,1926,180999,343102283,-0.41,26858563056,67056772.0,,20251103
214430,77700,81600,77700,79600,32329,2584311800,2.71,565698096000,277745850.0,-9298600.0,20251103
040910,4750,5000,4510,4880,153502,741588910,5.06,90642462000,105918258.0,,20251103
368600,2105,2105,2020,2020,39875,81261152,-4.04,35427458920,-6811967.0,,20251103
456010,20750,20800,18270,18280,2121482,40830266390,-10.17,245329957280,-6035837625.0,-1344054215.0,20251103
052860,2490,2525,2440,2480,89102,219746160,-0.4,44299877920,-7714470.0,,20251103
464500,3230,3310,3200,3255,107645,350325001,0.0,45450421065,45305715.0,0.0,20251103
212710,9720,9940,9600,9820,119428,1169605065,1.03,91183393960,-42413240.0,7512305.0,20251103
038880,174,174,171,173,2009327,345280698,-0.57,64999763275,13673165.0,-4389490.0,20251103
307180,2700,2770,2675,2710,190411,519691940,0.37,77483582880,33310610.0,-19025.0,20251103
101390,0,0,0,396,0,0,0.0,5140810224,,,20251103
461030,10960,10960,10690,10760,197816,2138034440,-1.82,150830990000,-474440.0,118940.0,20251103
451220,10300,10300,9970,10000,89474,901171705,-1.67,78746110000,-143518545.0,,20251103
090150,773,785,725,767,66098,49765652,-1.79,32118349731,-1024205.0,-4661070.0,20251103
123010,1213,1285,1191,1225,1096059,1362283899,1.16,40006713950,300674445.0,,20251103
031310,1543,1550,1461,1470,122029,181180518,-1.54,38741913210,-14348573.0,-30686327.0,20251103
462980,2000,2080,1968,1977,137691,276566162,0.0,36049481949,6817489.0,-4075000.0,20251103
185490,1889,1896,1795,1796,116973,212834111,-2.97,48545492064,-8524007.0,,20251103
059100,4920,4940,4660,4685,44895,215370770,-5.16,33126979100,-34284915.0,,20251103
262840,2010,2010,1909,1950,136962,267293161,-2.99,41211114750,-72680820.0,-51674313.0,20251103
175250,0,0,0,2170,0,0,0.0,81501658560,,,20251103
052460,2695,2775,2560,2650,443342,1195506538,-0.93,38711030400,-13459149.0,,20251103
119830,6080,6090,5920,5940,167006,1000203145,-2.3,131378199480,117145955.0,367170.0,20251103
052770,464,501,430,495,450590,206386753,6.45,28846174005,-15711193.0,,20251103
124500,18730,19500,18710,19240,540298,10344505210,2.89,446455099480,496473775.0,46855540.0,20251103
010280,983,992,962,968,245567,239175572,-0.82,63039824848,-3951814.0,,20251103
232830,2470,2590,2460,2475,59810,148740239,1.02,28975993200,19602935.0,,20251103
372800,4900,5100,4895,5020,13097,65490745,2.55,30355889800,4449715.0,,20251103
084850,12000,12000,11700,11820,51331,605296360,-1.5,268112279880,-85653410.0,48398080.0,20251103
309710,27400,27850,25400,25900,188187,4958911100,-4.07,325899725900,969192850.0,-1074043900.0,20251103
114840,17940,17940,17330,17490,131539,2294507885,-1.58,302925051000,462573715.0,-558763190.0,20251103
027360,2100,2130,2060,2085,284488,597638270,-0.71,252588171510,-54719630.0,-5883285.0,20251103
032080,1240,1240,1181,1227,35890,43952529,-1.05,26369492583,-1075572.0,,20251103
013310,3295,3295,3195,3200,457727,1477207266,-2.88,124181062400,-142824075.0,-97780.0,20251103
059120,8580,8870,8500,8710,463084,4028784925,3.32,84910271160,171639025.0,-90.0,20251103
203690,0,0,0,4425,0,0,0.0,76921522875,,,20251103
158430,6720,6900,6610,6670,351094,2359422290,-0.45,165753028430,247578065.0,599280.0,20251103
200350,7460,7590,7360,7400,30767,228231680,-0.13,73970585000,-61759690.0,-230270.0,20251103
321820,5150,5300,5120,5270,55219,287864125,4.36,82166551520,67443080.0,,20251103
001540,7900,7900,7610,7620,39268,301699345,-2.93,99383240400,-37290755.0,-33902100.0,20251103
053800,61200,61800,60600,61100,36860,2251754400,0.66,679829516600,258241750.0,115894300.0,20251103
065660,22550,22650,22150,22200,29632,660885400,-1.55,222135420000,78852550.0,-43491800.0,20251103
297570,1000,1007,995,1000,87099,87085215,0.0,34621218000,13112587.0,,20251103
260660,3750,3785,3655,3665,62419,229516625,-2.27,56173531965,37962325.0,8065750.0,20251103
354320,21600,21700,20950,21050,23306,493804225,-2.55,134538570050,115170675.0,,20251103
361570,2390,2420,2260,2265,109781,255722835,-3.62,65103554115,-24767990.0,2993925.0,20251103
131370,2725,2770,2670,2690,111993,304004276,-1.28,143288453270,35068585.0,-12290825.0,20251103
140670,13910,14860,13850,14590,523242,7607634445,5.57,135732812600,1478348950.0,472068865.0,20251103
096610,0,0,0,2965,0,0,0.0,51550708615,,,20251103
061040,2220,2350,2175,2280,393475,881923447,3.4,73163510520,-274453705.0,-5.0,20251103
148250,6450,6550,6130,6180,78763,489146780,-4.19,58380432960,64153670.0,113403000.0,20251103
347860,2715,2910,2715,2830,1107992,3148743115,4.43,109552019630,702443956.0,,20251103
196170,492500,527000,486000,523000,804346,410060078250,7.06,27983527124000,117798368750.0,60491782000.0,20251103
123750,1483,1541,1474,1475,40434,60066848,-0.47,18800788075,-18251606.0,,20251103
085810,536,536,511,520,172984,89513366,-2.99,31618751840,-10671882.0,13090611.0,20251103
043100,2025,2180,1920,2000,469602,958206926,-0.99,40220160000,-123851058.0,,20251103
117670,6350,6760,6340,6750,34970,229933280,5.3,41441409000,27112630.0,,20251103
314140,7260,7500,7130,7420,69752,509106225,4.21,64304398620,-123879230.0,-9385950.0,20251103
291650,931,960,880,909,389602,349023731,-2.36,26615749068,16893582.0,,20251103
293780,7020,7130,6750,6850,215441,1487477495,-2.28,184137316000,99292115.0,56240.0,20251103
310200,3715,3800,3645,3645,402095,1492827455,-2.54,190133537220,61056073.0,-132651335.0,20251103
179530,3690,3945,3470,3515,573954,2140489174,-7.86,44486922620,-32067780.0,,20251103
397810,9320,9320,8710,8810,113058,1007179670,-6.28,45466383700,-219538620.0,,20251103
900100,680,690,647,657,166814,109846284,-3.38,30246500844,-3227130.0,,20251103
052790,6300,6300,6000,6060,51084,312678050,-2.42,68663666280,-22728220.0,,20251103
290740,5150,5180,4950,4965,34072,172222905,-3.22,49972779615,-2410530.0,,20251103
238090,1608,1608,1543,1549,74333,116258854,-3.67,36465478347,-3301381.0,,20251103
092600,631,637,605,615,169263,104172099,-2.54,15426362955,-929321.0,,20251103
129890,1028,1039,1019,1020,243297,249973328,0.1,51656278200,63059959.0,1031.0,20251103
174900,21700,22600,21000,22600,234913,5128438350,4.15,431500647400,216379200.0,500.0,20251103
109960,277,283,259,277,644666,176869915,0.0,61158627513,30533826.0,,20251103
270520,652,671,614,624,1586146,1007287054,-4.0,122671627728,253361194.0,2009328.0,20251103
255440,8890,9400,8750,9120,83062,764787635,3.28,119088960000,249851245.0,,20251103
030960,8230,8270,8130,8180,61566,503580205,-1.21,130716400000,-26418420.0,,20251103
102120,12600,12940,12400,12740,369580,4683960230,1.11,226526793220,591524400.0,12050.0,20251103
238120,3390,3390,3225,3245,27680,90344920,-2.84,46659517520,-41367470.0,,20251103
019990,8420,8670,8320,8520,239196,2041844355,1.19,83121869760,264094895.0,-80.0,20251103
435570,10310,10360,10010,10050,18489,186860330,-3.74,76550679150,-30351520.0,,20251103
270660,21500,22500,21300,22100,482277,10612875150,5.74,272011264200,1040527975.0,179145075.0,20251103
038680,3830,3935,3795,3810,194954,751620235,1.33,75867166020,24071475.0,-112705.0,20251103
217480,0,0,0,499,0,0,0.0,54756837359,,,20251103
121890,1760,1771,1619,1683,178065,301884106,-4.92,22369503618,-40241207.0,,20251103
304360,24100,24450,22850,24250,73953,1751572400,2.97,289661303000,95670075.0,-800.0,20251103
389500,26650,29550,26650,28300,584023,16436336125,7.2,179249483200,2361802000.0,397515175.0,20251103
042110,1276,1295,1260,1270,80422,102361691,-0.7,61378546280,-14646371.0,,20251103
298060,1187,1187,1116,1138,120906,137047058,-4.21,50303214288,-3465629.0,,20251103
065420,274,277,265,267,229543,61837024,-2.55,19111138833,-14319439.0,-985770.0,20251103
103230,4570,4590,4470,4540,56428,254736898,-1.2,32688000000,10249420.0,28419810.0,20251103
260970,72600,74200,71700,72500,23745,1728220050,-1.63,209724665000,596096750.0,-162921350.0,20251103
101490,57000,57000,55100,55600,201439,11190385350,-0.89,1192700453200,689407050.0,-1582540400.0,20251103
095910,1540,1787,1519,1624,1050062,1775547450,5.45,37194181304,-95123155.0,,20251103
275630,3290,3390,3290,3380,2330,7759890,3.84,20340802820,-802705.0,-242105.0,20251103
031330,3685,3760,3625,3650,792531,2906663390,-1.08,364981994550,425909760.0,-3568675.0,20251103
060540,1240,1240,1214,1234,85824,105009816,-0.96,32248499604,-889682.0,,20251103
056190,24800,24850,24150,24650,135264,3304420650,-0.4,885150934000,-13433425.0,-250937850.0,20251103
0008Z0,41500,42100,40000,40050,170713,6946066550,-2.55,377934388200,-443806725.0,-40208775.0,20251103
246250,0,0,0,1969,0,0,0.0,30220617614,,,20251103
041510,126800,129200,119900,121000,424068,52398958850,1.26,2770257490000,-758707250.0,-3230021350.0,20251103
460870,4580,4790,4445,4480,277997,1262560702,-2.08,88808401920,-7150258.0,-122499580.0,20251103
007820,4205,4540,4135,4470,739643,3238772394,6.43,89551738620,494654188.0,0.0,20251103
464080,12060,12110,11320,11400,1251770,14634190270,-2.15,201572862000,-3443924935.0,740301425.0,20251103
109610,3045,3045,2965,2985,265881,794331588,-1.97,145988589000,-189397058.0,,20251103
365330,3290,3315,3230,3260,730105,2376450341,-1.95,163557460000,409188787.0,,20251103
306040,3475,3505,3290,3290,67336,227503504,-5.87,32458574120,-29038350.0,-1190100.0,20251103
398120,2910,2940,2840,2885,14758,42661535,-0.86,32628484500,-3075270.0,,20251103
457940,2095,2095,2080,2090,6068,12663650,0.24,6917900000,274110.0,0.0,20251103
472230,2040,2045,2035,2045,6049,12342095,0.25,8496975000,28490.0,0.0,20251103
473000,2040,2045,2030,2040,10723,21809675,-0.24,6752400000,26530.0,2950045.0,20251103
473950,2040,2045,2030,2030,9589,19533370,-0.49,8972600000,24645.0,-11459090.0,20251103
455910,2090,2100,2090,2095,20429,42797230,0.0,10516900000,-8400.0,42637770.0,20251103
475660,6340,6350,5990,5990,61776,375267895,-5.22,47499711650,-10504335.0,-3548100.0,20251103
096630,632,639,613,619,446303,278428433,-1.9,49137220304,-50779748.0,,20251103
069510,13970,13970,13590,13770,28033,384942010,-1.43,150230700000,-118378830.0,-39024845.0,20251103
488280,22500,24000,21600,23300,1104915,25198574150,7.62,246699374800,187506625.0,387738550.0,20251103
234300,3660,3690,3635,3665,68034,248965895,0.14,99716513700,37038032.0,,20251103
039440,22750,23100,22500,22900,153992,3506847000,-0.22,362507000000,420447900.0,-563543375.0,20251103
098660,1894,1894,1812,1885,12761,23698377,-0.48,23564339760,-192193.0,,20251103
052020,8540,8860,8490,8730,279346,2430397775,2.22,593494130430,505806805.0,17440000.0,20251103
237690,100300,101700,99500,100700,205614,20622891700,-0.59,2084217103000,4782056500.0,-2807520050.0,20251103
050760,1525,1525,1452,1508,107876,160337888,-0.59,24632694424,-29067262.0,38019767.0,20251103
288620,12180,12700,12180,12580,92836,1160256340,3.37,87799795280,162604805.0,-300.0,20251103
443670,5800,5980,5770,5920,82201,484212210,3.68,146469040640,171534930.0,,20251103
317830,11110,11980,10980,11510,3564128,40881596660,4.83,124006645180,-2481329150.0,11610.0,20251103
058610,35050,37250,34450,35700,1677327,60011748300,5.62,791731752000,-2665519325.0,3509112250.0,20251103
043340,445,512,430,432,481620,221669397,-2.7,41040000000,-2683215.0,,20251103
